Down,Distance,Yardline,Optimal Choice
3,8,48,1
3,8,49,1
3,8,50,1
3,8,51,1
3,8,52,1
3,8,53,1
3,8,54,1
3,8,55,1
3,8,56,1
3,8,57,1
3,8,58,1
3,8,59,1
3,8,60,1
3,8,61,1
3,8,62,1
3,8,63,1
3,8,64,1
3,8,65,1
3,8,66,1
3,8,67,1
3,8,68,1
3,8,69,1
3,8,70,1
3,8,71,1
3,8,72,1
3,8,73,1
3,8,74,1
3,8,75,1
3,8,76,1
3,8,77,1
3,8,78,1
3,8,79,1
3,8,80,1
3,8,81,1
3,8,82,1
3,8,83,1
3,8,84,1
3,8,85,1
3,8,86,1
3,8,87,1
3,8,88,1
3,8,89,1
3,8,90,1
3,8,91,1
3,8,92,1
3,8,93,1
3,8,94,1
3,8,95,1
3,8,96,1
3,8,97,1
3,9,9,1
3,9,10,1
3,9,11,1
3,9,12,1
3,9,13,1
3,9,14,1
3,9,15,1
3,9,16,1
3,9,17,1
3,9,18,1
3,9,19,1
3,9,20,1
3,9,21,1
3,9,22,1
3,9,23,1
3,9,24,1
3,9,25,1
3,9,26,1
3,9,27,1
3,9,28,1
3,9,29,1
3,9,30,1
3,9,31,1
3,9,32,1
3,9,33,1
3,9,34,1
3,9,35,1
3,9,36,1
3,9,37,1
3,9,38,1
3,9,39,1
3,9,40,1
3,9,41,1
3,9,42,1
3,9,43,1
3,9,44,1
3,9,45,1
3,9,46,1
3,9,47,1
3,9,48,1
3,9,49,1
3,9,50,1
3,9,51,1
3,9,52,1
3,9,53,1
3,9,54,1
3,9,55,1
3,9,56,1
3,9,57,1
3,9,58,1
3,9,59,1
3,9,60,1
3,9,61,1
3,9,62,1
3,9,63,1
3,9,64,1
3,9,65,1
3,9,66,1
3,9,67,1
3,9,68,1
3,9,69,1
3,9,70,1
3,9,71,1
3,9,72,1
3,9,73,1
3,9,74,1
3,9,75,1
3,9,76,1
3,9,77,1
3,9,78,1
3,9,79,1
3,9,80,1
3,9,81,1
3,9,82,1
3,9,83,1
3,9,84,1
3,9,85,1
3,9,86,1
3,9,87,1
3,9,88,1
3,9,89,1
3,9,90,1
3,9,91,1
3,9,92,1
3,9,93,1
3,9,94,1
3,9,95,1
3,9,96,1
3,9,97,1
3,9,98,1
3,10,10,1
3,10,11,1
3,10,12,1
3,10,13,1
3,10,14,1
3,10,15,1
3,10,16,1
3,10,17,1
3,10,18,1
3,10,19,1
3,10,20,1
3,10,21,1
3,10,22,1
3,10,23,1
3,10,24,1
3,10,25,1
3,10,26,1
3,10,27,1
3,10,28,1
3,10,29,1
3,10,30,1
3,10,31,1
3,10,32,1
3,10,33,1
3,10,34,1
3,10,35,1
3,10,36,1
3,10,37,1
3,10,38,1
3,10,39,1
3,10,40,1
3,10,41,1
3,10,42,1
3,10,43,1
3,10,44,1
3,10,45,1
3,10,46,1
3,10,47,1
3,10,48,1
3,10,49,1
3,10,50,1
3,10,51,1
3,10,52,1
3,10,53,1
3,10,54,1
3,10,55,1
3,10,56,1
3,10,57,1
3,10,58,1
3,10,59,1
3,10,60,1
3,10,61,1
3,10,62,1
3,10,63,1
3,10,64,1
3,10,65,1
3,10,66,1
3,10,67,1
3,10,68,1
3,10,69,1
3,10,70,1
3,10,71,1
3,10,72,1
3,10,73,1
3,10,74,1
3,10,75,1
3,10,76,1
3,10,77,1
3,10,78,1
3,10,79,1
3,10,80,1
3,10,81,1
3,10,82,1
3,10,83,1
3,10,84,1
3,10,85,1
3,10,86,1
3,10,87,1
3,10,88,1
3,10,89,1
3,10,90,1
3,10,91,1
3,10,92,1
3,10,93,1
3,10,94,1
3,10,95,1
3,10,96,1
3,10,97,1
3,10,98,1
3,10,99,1
3,11,11,1
3,11,12,1
3,11,13,1
3,11,14,1
3,11,15,1
3,11,16,1
3,11,17,1
3,11,18,1
3,11,19,1
3,11,20,1
3,11,21,1
3,11,22,1
3,11,23,1
3,11,24,1
3,11,25,1
3,11,26,1
3,11,27,1
3,11,28,1
3,11,29,1
3,11,30,1
3,11,31,1
3,11,32,1
3,11,33,1
3,11,34,1
3,11,35,1
3,11,36,1
3,11,37,1
3,11,38,1
3,11,39,1
3,11,40,1
3,11,41,1
3,11,42,1
3,11,43,1
3,11,44,1
3,11,45,1
3,11,46,1
3,11,47,1
3,11,48,1
3,11,49,1
3,11,50,1
3,11,51,1
3,11,52,1
3,11,53,1
3,11,54,1
3,11,55,1
3,11,56,1
3,11,57,1
3,11,58,1
3,11,59,1
3,11,60,1
3,11,61,1
3,11,62,1
3,11,63,1
3,11,64,1
3,11,65,1
3,11,66,1
3,11,67,1
3,11,68,1
3,11,69,1
3,11,70,1
3,11,71,1
3,11,72,1
3,11,73,1
3,11,74,1
3,11,75,1
3,11,76,1
3,11,77,1
3,11,78,1
3,11,79,1
3,11,80,1
3,11,81,1
3,11,82,1
3,11,83,1
3,11,84,1
3,11,85,1
3,11,86,1
3,11,87,1
3,11,88,1
3,11,89,1
3,11,90,1
3,11,91,1
3,11,92,1
3,11,93,1
3,11,94,1
3,11,95,1
3,11,96,1
3,11,97,1
3,11,98,1
3,11,99,1
3,12,12,1
3,12,13,1
3,12,14,1
3,12,15,1
3,12,16,1
3,12,17,1
3,12,18,1
3,12,19,1
3,12,20,1
3,12,21,1
3,12,22,1
3,12,23,1
3,12,24,1
3,12,25,1
3,12,26,1
3,12,27,1
3,12,28,1
3,12,29,1
3,12,30,1
3,12,31,1
3,12,32,1
3,12,33,1
3,12,34,1
3,12,35,1
3,12,36,1
3,12,37,1
3,12,38,1
3,12,39,1
3,12,40,1
3,12,41,1
3,12,42,1
3,12,43,1
3,12,44,1
3,12,45,1
3,12,46,1
3,12,47,1
3,12,48,1
3,12,49,1
3,12,50,1
3,12,51,1
3,12,52,1
3,12,53,1
3,12,54,1
3,12,55,1
3,12,56,1
3,12,57,1
3,12,58,1
3,12,59,1
3,12,60,1
3,12,61,1
3,12,62,1
3,12,63,1
3,12,64,1
3,12,65,1
3,12,66,1
3,12,67,1
3,12,68,1
3,12,69,1
3,12,70,1
3,12,71,1
3,12,72,1
3,12,73,1
3,12,74,1
3,12,75,1
3,12,76,1
3,12,77,1
3,12,78,1
3,12,79,1
3,12,80,1
3,12,81,1
3,12,82,1
3,12,83,1
3,12,84,1
3,12,85,1
3,12,86,1
3,12,87,1
3,12,88,1
3,12,89,1
3,12,90,1
3,12,91,1
3,12,92,1
3,12,93,1
3,12,94,1
3,12,95,1
3,12,96,1
3,12,97,1
3,12,98,1
3,12,99,1
3,13,13,1
3,13,14,1
3,13,15,1
3,13,16,1
3,13,17,1
3,13,18,1
3,13,19,1
3,13,20,1
3,13,21,1
3,13,22,1
3,13,23,1
3,13,24,1
3,13,25,1
3,13,26,1
3,13,27,1
3,13,28,1
3,13,29,1
3,13,30,1
3,13,31,1
3,13,32,1
3,13,33,1
3,13,34,1
3,13,35,1
3,13,36,1
3,13,37,1
3,13,38,1
3,13,39,1
3,13,40,1
3,13,41,1
3,13,42,1
3,13,43,1
3,13,44,1
3,13,45,1
3,13,46,1
3,13,47,1
3,13,48,1
3,13,49,1
3,13,50,1
3,13,51,1
3,13,52,1
3,13,53,1
3,13,54,1
3,13,55,1
3,13,56,1
3,13,57,1
3,13,58,1
3,13,59,1
3,13,60,1
3,13,61,1
3,13,62,1
3,13,63,1
3,13,64,1
3,13,65,1
3,13,66,1
3,13,67,1
3,13,68,1
3,13,69,1
3,13,70,1
3,13,71,1
3,13,72,1
3,13,73,1
3,13,74,1
3,13,75,1
3,13,76,1
3,13,77,1
3,13,78,1
3,13,79,1
3,13,80,1
3,13,81,1
3,13,82,1
3,13,83,1
3,13,84,1
3,13,85,1
3,13,86,1
3,13,87,1
3,13,88,1
3,13,89,1
3,13,90,1
3,13,91,1
3,13,92,1
3,13,93,0
3,13,94,1
3,13,95,1
3,13,96,1
3,13,97,1
3,13,98,0
3,13,99,0
3,14,14,1
3,14,15,1
3,14,16,1
3,14,17,0
3,14,18,1
3,14,19,1
3,14,20,1
3,14,21,1
3,14,22,1
3,14,23,1
3,14,24,1
3,14,25,1
3,14,26,1
3,14,27,1
3,14,28,1
3,14,29,1
3,14,30,1
3,14,31,1
3,14,32,1
3,14,33,1
3,14,34,1
3,14,35,1
3,14,36,1
3,14,37,1
3,14,38,1
3,14,39,1
3,14,40,1
3,14,41,1
3,14,42,1
3,14,43,1
3,14,44,1
3,14,45,1
3,14,46,1
3,14,47,1
3,14,48,1
3,14,49,1
3,14,50,1
3,14,51,1
3,14,52,1
3,14,53,1
3,14,54,1
3,14,55,1
3,14,56,1
3,14,57,1
3,14,58,1
3,14,59,1
3,14,60,1
3,14,61,1
3,14,62,1
3,14,63,1
3,14,64,1
3,14,65,1
3,14,66,1
3,14,67,1
3,14,68,1
3,14,69,1
3,14,70,1
3,14,71,1
3,14,72,1
3,14,73,1
3,14,74,1
3,14,75,1
3,14,76,1
3,14,77,1
3,14,78,1
3,14,79,1
3,14,80,1
3,14,81,1
3,14,82,1
3,14,83,1
3,14,84,1
3,14,85,1
3,14,86,1
3,14,87,1
3,14,88,1
3,14,89,1
3,14,90,1
3,14,91,1
3,14,92,1
3,14,93,1
3,14,94,0
3,14,95,1
3,14,96,1
3,14,98,1
3,14,99,1
3,15,15,1
3,15,16,1
3,15,17,1
3,15,18,1
3,15,19,1
3,15,20,1
3,15,21,1
3,15,22,1
3,15,23,1
3,15,24,1
3,15,25,1
3,15,26,1
3,15,27,1
3,15,28,1
3,15,29,1
3,15,30,1
3,15,31,1
3,15,32,1
3,15,33,1
3,15,34,1
3,15,35,1
3,15,36,1
3,15,37,1
3,15,38,1
3,15,39,1
3,15,40,1
3,15,41,1
3,15,42,1
3,15,43,1
3,15,44,1
3,15,45,1
3,15,46,1
3,15,47,1
3,15,48,1
3,15,49,1
3,15,50,1
3,15,51,1
3,15,52,1
3,15,53,1
3,15,54,1
3,15,55,1
3,15,56,1
3,15,57,1
3,15,58,1
3,15,59,1
3,15,60,1
3,15,61,1
3,15,62,1
3,15,63,1
3,15,64,1
3,15,65,1
3,15,66,1
3,15,67,1
3,15,68,1
3,15,69,1
3,15,70,1
3,15,71,1
3,15,72,1
3,15,73,1
3,15,74,1
3,15,75,1
3,15,76,1
3,15,77,1
3,15,78,1
3,15,79,1
3,15,80,1
3,15,81,1
3,15,82,1
3,15,83,1
3,15,84,1
3,15,85,1
3,15,86,1
3,15,87,1
3,15,88,1
3,15,89,1
3,15,90,1
3,15,91,0
3,15,92,1
3,15,93,1
3,15,94,1
3,15,95,1
3,15,96,1
3,15,97,1
3,15,98,0
3,16,16,1
3,16,18,1
3,16,19,1
3,16,20,1
3,16,21,1
3,16,22,1
3,16,23,1
3,16,24,1
3,16,25,1
3,16,26,1
3,16,27,1
3,16,28,1
3,16,29,1
3,16,30,1
3,16,31,1
3,16,32,1
3,16,33,1
3,16,34,1
3,16,35,1
3,16,36,1
3,16,37,1
3,16,38,1
3,16,39,1
3,16,40,1
3,16,41,1
3,16,42,1
3,16,43,1
3,16,44,1
3,16,45,1
3,16,46,1
3,16,47,1
3,16,48,1
3,16,49,1
3,16,50,1
3,16,51,1
3,16,52,1
3,16,53,1
3,16,54,1
3,16,55,1
3,16,56,1
3,16,57,1
3,16,58,1
3,16,59,1
3,16,60,1
3,16,61,1
3,16,62,1
3,16,63,1
3,16,64,1
3,16,65,1
3,16,66,1
3,16,67,1
3,16,68,1
3,16,69,1
3,16,70,1
3,16,71,1
3,16,72,1
3,16,73,1
3,16,74,1
3,16,76,1
3,16,77,1
3,16,78,1
3,16,79,1
3,16,80,1
3,16,81,1
3,16,82,0
3,16,83,1
3,16,84,1
3,16,85,1
3,16,86,1
3,16,87,1
3,16,88,1
3,16,89,1
3,16,90,0
3,16,91,1
3,16,92,1
3,16,93,1
3,16,95,1
3,16,96,0
3,16,97,1
3,16,98,1
3,16,99,1
3,17,17,1
3,17,18,1
3,17,19,1
3,17,20,1
3,17,21,1
3,17,22,1
3,17,23,1
3,17,24,1
3,17,25,1
3,17,26,1
3,17,27,1
3,17,28,1
3,17,29,0
3,17,30,1
3,17,31,0
3,17,32,1
3,17,33,0
3,17,34,1
3,17,35,1
3,17,36,1
3,17,37,0
3,17,38,0
3,17,39,1
3,17,40,1
3,17,41,1
3,17,42,1
3,17,43,1
3,17,44,1
3,17,45,1
3,17,46,1
3,17,47,1
3,17,48,1
3,17,49,1
3,17,50,1
3,17,51,1
3,17,52,1
3,17,53,1
3,17,54,1
3,17,55,1
3,17,56,1
3,17,57,1
3,17,58,1
3,17,59,1
3,17,60,1
3,17,61,1
3,17,62,1
3,17,63,1
3,17,64,1
3,17,65,1
3,17,66,1
3,17,67,1
3,17,68,1
3,17,69,1
3,17,70,1
3,17,71,1
3,17,72,1
3,17,73,0
3,17,74,1
3,17,75,1
3,17,76,1
3,17,77,1
3,17,78,0
3,17,79,0
3,17,80,1
3,17,81,1
3,17,82,1
3,17,83,1
3,17,84,1
3,17,85,1
3,17,86,1
3,17,87,1
3,17,88,1
3,17,89,1
3,17,90,1
3,17,91,1
3,17,92,1
3,17,93,1
3,17,95,1
3,17,96,0
3,17,97,0
3,17,98,1
3,18,18,1
3,18,19,1
3,18,20,0
3,18,21,1
3,18,22,1
3,18,23,1
3,18,24,0
3,18,25,1
3,18,26,0
3,18,27,1
3,18,28,1
3,18,29,0
3,18,31,1
3,18,32,1
3,18,33,1
3,18,34,1
3,18,35,1
3,18,36,1
3,18,37,1
3,18,38,1
3,18,39,1
3,18,40,1
3,18,42,1
3,18,43,1
3,18,44,1
3,18,45,1
3,18,46,1
3,18,47,1
3,18,48,1
3,18,49,1
3,18,50,1
3,18,51,1
3,18,52,1
3,18,53,1
3,18,54,1
3,18,55,1
3,18,56,1
3,18,57,1
3,18,58,1
3,18,59,1
3,18,60,1
3,18,61,1
3,18,62,1
3,18,63,1
3,18,64,1
3,18,65,1
3,18,66,1
3,18,67,1
3,18,68,1
3,18,69,1
3,18,70,1
3,18,71,1
3,18,72,1
3,18,73,1
3,18,74,1
3,18,75,1
3,18,76,1
3,18,77,1
3,18,78,1
3,18,80,1
3,18,81,1
3,18,82,1
3,18,83,1
3,18,84,1
3,18,85,1
3,18,86,0
3,18,87,1
3,18,88,0
3,18,91,0
3,18,92,1
3,18,93,1
3,18,95,0
3,18,96,0
3,18,97,0
3,18,98,0
3,18,99,0
3,19,19,1
3,19,20,1
3,19,21,1
3,19,22,1
3,19,23,0
3,19,24,1
3,19,25,1
3,19,26,0
3,19,27,1
3,19,28,0
3,19,29,1
3,19,30,1
3,19,31,0
3,19,32,1
3,19,33,1
3,19,34,1
3,19,35,0
3,19,36,0
3,19,37,1
3,19,38,1
3,19,39,1
3,19,40,1
3,19,41,1
3,19,42,1
3,19,43,1
3,19,44,1
3,19,45,1
3,19,46,1
3,19,47,1
3,19,48,1
3,19,49,1
3,19,51,1
3,19,52,1
3,19,53,1
3,19,54,1
3,19,55,1
3,19,56,1
3,19,57,1
3,19,58,1
3,19,59,1
3,19,60,1
3,19,61,1
3,19,62,1
3,19,63,1
3,19,64,1
3,19,65,1
3,19,66,1
3,19,67,1
3,19,68,0
3,19,69,0
3,19,70,1
3,19,71,0
3,19,72,0
3,19,73,1
3,19,74,1
3,19,75,1
3,19,76,1
3,19,77,1
3,19,78,1
3,19,79,1
3,19,80,1
3,19,81,1
3,19,82,1
3,19,83,1
3,19,84,1
3,19,85,1
3,19,86,1
3,19,87,1
3,19,88,1
3,19,89,1
3,19,90,1
3,19,91,1
3,19,92,1
3,19,93,1
3,19,94,0
3,19,96,1
3,19,97,0
3,19,98,1
3,19,99,1
3,20,20,1
3,20,21,1
3,20,22,1
3,20,23,1
3,20,24,1
3,20,25,0
3,20,27,1
3,20,28,1
3,20,29,1
3,20,30,1
3,20,31,1
3,20,32,1
3,20,33,1
3,20,34,1
3,20,35,1
3,20,36,1
3,20,37,1
3,20,38,1
3,20,39,1
3,20,40,1
3,20,41,1
3,20,42,1
3,20,43,1
3,20,44,1
3,20,45,1
3,20,46,1
3,20,47,1
3,20,48,1
3,20,49,1
3,20,50,1
3,20,51,1
3,20,53,1
3,20,54,1
3,20,55,1
3,20,56,1
3,20,57,1
3,20,58,1
3,20,59,1
3,20,60,1
3,20,61,1
3,20,62,1
3,20,63,1
3,20,64,1
3,20,65,1
3,20,66,1
3,20,67,0
3,20,68,1
3,20,69,1
3,20,70,1
3,20,71,1
3,20,72,1
3,20,73,1
3,20,74,1
3,20,75,1
3,20,76,1
3,20,77,1
3,20,78,1
3,20,79,1
3,20,80,1
3,20,81,1
3,20,82,1
3,20,83,0
3,20,84,1
3,20,85,1
3,20,86,1
3,20,87,1
3,20,88,1
3,20,89,1
3,20,90,1
3,20,91,1
3,20,92,1
3,20,93,1
3,20,96,1
3,21,21,0
3,21,22,1
3,21,23,0
3,21,24,1
3,21,25,1
3,21,26,1
3,21,28,1
3,21,29,1
3,21,30,0
3,21,31,0
3,21,32,1
3,21,33,1
3,21,34,0
3,21,37,1
3,21,38,1
3,21,39,1
3,21,40,1
3,21,41,1
3,21,43,1
3,21,44,1
3,21,45,0
3,21,46,1
3,21,47,1
3,21,48,1
3,21,49,1
3,21,51,1
3,21,52,1
3,21,53,1
3,21,54,1
3,21,55,1
3,21,56,1
3,21,57,1
3,21,58,1
3,21,59,1
3,21,61,1
3,21,62,1
3,21,63,1
3,21,64,1
3,21,65,1
3,21,66,1
3,21,67,1
3,21,68,1
3,21,70,1
3,21,72,1
3,21,73,1
3,21,74,0
3,21,75,1
3,21,76,1
3,21,78,1
3,21,79,0
3,21,80,1
3,21,81,1
3,21,82,1
3,21,83,0
3,21,84,1
3,21,85,1
3,21,86,1
3,21,87,1
3,21,88,1
3,21,89,1
3,21,90,1
3,21,91,0
3,21,92,1
3,21,94,1
3,21,96,1
3,22,22,1
3,22,23,1
3,22,24,0
3,22,25,1
3,22,26,1
3,22,27,0
3,22,29,1
3,22,30,1
3,22,31,1
3,22,32,1
3,22,33,1
3,22,34,1
3,22,35,0
3,22,36,0
3,22,37,1
3,22,38,0
3,22,44,1
3,22,45,1
3,22,46,1
3,22,47,1
3,22,48,1
3,22,50,1
3,22,51,1
3,22,52,1
3,22,54,1
3,22,55,1
3,22,56,1
3,22,58,1
3,22,60,1
3,22,61,0
3,22,63,0
3,22,64,1
3,22,65,0
3,22,66,1
3,22,67,1
3,22,69,0
3,22,70,0
3,22,71,0
3,22,72,1
3,22,73,1
3,22,74,1
3,22,75,1
3,22,76,1
3,22,77,1
3,22,78,1
3,22,79,1
3,22,80,1
3,22,81,1
3,22,82,1
3,22,83,0
3,22,84,1
3,22,85,1
3,22,86,0
3,22,87,1
3,22,88,0
3,22,89,1
3,22,91,1
3,22,92,0
3,22,93,0
3,22,94,0
3,22,96,1
3,22,97,0
3,22,99,1
3,23,23,1
3,23,25,0
3,23,27,1
3,23,28,1
3,23,29,1
3,23,31,0
3,23,32,0
3,23,33,0
3,23,35,1
3,23,38,0
3,23,39,0
3,23,40,1
3,23,44,1
3,23,45,1
3,23,46,1
3,23,47,1
3,23,48,1
3,23,49,1
3,23,50,1
3,23,51,1
3,23,52,1
3,23,53,1
3,23,54,1
3,23,55,1
3,23,56,0
3,23,57,1
3,23,58,1
3,23,60,0
3,23,62,1
3,23,63,0
3,23,65,0
3,23,66,1
3,23,67,0
3,23,68,1
3,23,69,1
3,23,70,0
3,23,72,1
3,23,73,1
3,23,74,0
3,23,76,1
3,23,77,1
3,23,78,1
3,23,80,0
3,23,81,0
3,23,82,0
3,23,83,1
3,23,84,1
3,23,85,1
3,23,88,1
3,23,90,0
3,23,91,0
3,23,92,0
3,23,93,0
3,23,99,1
3,24,24,1
3,24,26,0
3,24,27,1
3,24,36,1
3,24,38,1
3,24,40,1
3,24,42,1
3,24,43,0
3,24,46,1
3,24,49,1
3,24,50,1
3,24,53,1
3,24,54,1
3,24,57,0
3,24,59,1
3,24,60,0
3,24,61,0
3,24,63,1
3,24,64,1
3,24,65,0
3,24,66,0
3,24,67,0
3,24,68,1
3,24,72,1
3,24,73,1
3,24,74,1
3,24,75,1
3,24,76,1
3,24,77,1
3,24,78,1
3,24,80,0
3,24,81,1
3,24,82,1
3,24,83,0
3,24,84,1
3,24,86,1
3,24,89,0
3,24,90,1
3,25,25,1
3,25,29,1
3,25,33,1
3,25,34,1
3,25,35,0
3,25,37,1
3,25,40,1
3,25,43,0
3,25,44,1
3,25,45,1
3,25,47,1
3,25,48,1
3,25,49,0
3,25,50,1
3,25,52,1
3,25,53,1
3,25,57,1
3,25,58,1
3,25,60,1
3,25,61,0
3,25,62,1
3,25,63,1
3,25,64,1
3,25,65,1
3,25,66,1
3,25,67,0
3,25,68,1
3,25,72,1
3,25,73,1
3,25,74,1
3,25,75,1
3,25,76,1
3,25,77,1
3,25,79,1
3,25,80,1
3,25,84,1
3,25,85,1
3,25,90,1
3,25,91,0
3,25,94,1
3,25,95,1
3,26,30,0
3,26,32,1
3,26,35,0
3,26,36,1
3,26,37,1
3,26,38,1
3,26,39,0
3,26,41,1
3,26,46,1
3,26,51,1
3,26,59,1
3,26,61,0
3,26,64,1
3,26,69,1
3,26,70,0
3,26,73,1
3,26,74,0
3,26,79,0
3,26,81,0
3,26,82,1
3,26,83,0
3,26,86,1
3,26,91,0
3,26,95,1
3,26,96,0
3,27,27,1
3,27,36,1
3,27,46,1
3,27,50,1
3,27,51,1
3,27,53,1
3,27,56,1
3,27,61,0
3,27,62,1
3,27,64,1
3,27,69,0
3,27,70,1
3,27,71,1
3,27,76,1
3,27,78,1
3,27,79,1
3,27,80,1
3,27,82,1
3,27,90,0
3,27,91,0
3,27,92,0
3,27,97,1
3,28,31,2
3,28,33,0
3,28,42,1
3,28,45,1
3,28,48,1
3,28,50,1
3,28,52,1
3,28,56,1
3,28,58,1
3,28,59,0
3,28,60,1
3,28,64,1
3,28,66,1
3,28,68,1
3,28,77,1
3,28,78,1
3,28,82,1
3,28,85,0
3,28,86,0
3,28,88,0
3,28,93,0
3,28,96,1
3,28,97,1
3,29,32,0
3,29,33,1
3,29,38,1
3,29,44,1
3,29,46,1
3,29,47,1
3,29,48,0
3,29,49,1
3,29,55,1
3,29,59,1
3,29,62,1
3,29,64,0
3,29,71,1
3,29,76,0
3,29,79,0
3,29,83,0
3,29,86,0
3,29,89,1
3,29,92,1
3,30,30,1
3,30,31,1
3,30,34,1
3,30,35,1
3,30,36,1
3,30,50,1
3,30,51,1
3,30,55,1
3,30,62,0
3,30,65,1
3,30,67,0
3,30,68,1
3,30,69,0
3,30,70,1
3,30,71,1
3,30,78,1
3,30,81,1
3,30,82,1
3,30,89,0
3,30,90,1
3,30,92,0
3,30,95,0
3,31,35,0
3,31,40,1
3,31,45,1
3,31,73,1
3,31,84,0
3,31,87,0
3,31,96,0
3,32,43,1
3,32,46,1
3,32,50,1
3,32,51,0
3,32,78,1
3,32,79,1
3,32,84,1
3,32,85,0
3,33,38,1
3,33,53,1
3,33,54,1
3,33,63,1
3,33,66,0
3,33,88,1
3,33,93,0
3,33,95,0
3,33,96,0
3,34,42,1
3,34,46,1
3,34,58,0
3,34,73,1
3,34,94,0
3,34,99,1
3,35,55,1
3,35,85,0
3,35,91,0
3,36,64,0
3,36,72,0
3,36,82,0
3,37,89,1
3,38,43,1
3,38,45,1
3,39,98,1
3,40,56,1
3,40,73,1
3,41,87,1
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0
4,1,8,0
4,1,9,0
4,1,10,0
4,1,11,0
4,1,12,0
4,1,13,0
4,1,14,0
4,1,15,0
4,1,16,0
4,1,17,0
4,1,18,0
4,1,19,0
4,1,20,2
4,1,21,0
4,1,22,0
4,1,23,0
4,1,24,0
4,1,25,0
4,1,26,0
4,1,27,0
4,1,28,0
4,1,29,0
4,1,30,0
4,1,31,0
4,1,32,0
4,1,33,0
4,1,34,0
4,1,35,0
4,1,36,0
4,1,37,0
4,1,38,0
4,1,39,0
4,1,40,0
4,1,41,0
4,1,42,0
4,1,43,0
4,1,44,0
4,1,45,0
4,1,46,0
4,1,47,0
4,1,48,0
4,1,49,0
4,1,50,0
4,1,51,0
4,1,52,3
4,1,53,0
4,1,54,0
4,1,55,0
4,1,56,0
4,1,57,0
4,1,58,3
4,1,59,3
4,1,60,3
4,1,61,3
4,1,62,3
4,1,63,3
4,1,64,3
4,1,65,3
4,1,66,3
4,1,67,3
4,1,68,3
4,1,69,3
4,1,70,3
4,1,71,3
4,1,72,3
4,1,73,3
4,1,74,0
4,1,75,3
4,1,76,3
4,1,77,0
4,1,78,3
4,1,79,3
4,1,80,3
4,1,81,3
4,1,82,3
4,1,83,3
4,1,84,3
4,1,85,3
4,1,86,3
4,1,87,3
4,1,88,3
4,1,89,3
4,1,90,3
4,2,2,2
4,2,3,2
4,2,4,2
4,2,5,2
4,2,6,2
4,2,7,1
4,2,8,2
4,2,9,2
4,2,10,2
4,2,11,2
4,2,12,2
4,2,13,2
4,2,14,1
4,2,15,2
4,2,16,0
4,2,17,2
4,2,18,1
4,2,19,2
4,2,20,1
4,2,21,2
4,2,22,2
4,2,23,1
4,2,24,2
4,2,25,2
4,2,26,2
4,2,27,2
4,2,28,1
4,2,29,1
4,2,30,2
4,2,31,2
4,2,32,2
4,2,33,2
4,2,34,1
4,2,35,1
4,2,36,1
4,2,37,1
4,2,38,0
4,2,39,1
4,2,40,1
4,2,41,1
4,2,42,1
4,2,43,1
4,2,44,1
4,2,45,1
4,2,46,1
4,2,47,1
4,2,48,3
4,2,49,3
4,2,50,3
4,2,51,1
4,2,52,3
4,2,53,3
4,2,54,3
4,2,55,3
4,2,56,3
4,2,57,3
4,2,58,3
4,2,59,3
4,2,60,3
4,2,61,3
4,2,62,3
4,2,63,3
4,2,64,3
4,2,65,3
4,2,66,3
4,2,67,3
4,2,68,3
4,2,69,3
4,2,70,3
4,2,71,3
4,2,72,3
4,2,73,3
4,2,74,3
4,2,75,3
4,2,76,3
4,2,77,3
4,2,78,3
4,2,79,3
4,2,80,3
4,2,81,3
4,2,82,3
4,2,83,3
4,2,84,3
4,2,85,3
4,2,86,3
4,2,87,3
4,2,88,3
4,2,89,3
4,2,90,3
4,2,91,3
4,3,3,2
4,3,4,2
4,3,5,2
4,3,6,2
4,3,7,2
4,3,8,2
4,3,9,2
4,3,10,2
4,3,11,2
4,3,12,2
4,3,13,2
4,3,14,2
4,3,15,2
4,3,16,2
4,3,17,2
4,3,18,2
4,3,19,2
4,3,20,2
4,3,21,2
4,3,22,2
4,3,23,2
4,3,24,2
4,3,25,2
4,3,26,2
4,3,27,2
4,3,28,2
4,3,29,2
4,3,30,2
4,3,31,2
4,3,32,2
4,3,33,2
4,3,34,1
4,3,35,2
4,3,36,1
4,3,37,1
4,3,38,1
4,3,39,1
4,3,40,1
4,3,41,1
4,3,42,1
4,3,43,3
4,3,44,1
4,3,45,1
4,3,46,1
4,3,47,3
4,3,48,3
4,3,49,3
4,3,50,3
4,3,51,3
4,3,52,3
4,3,53,3
4,3,54,3
4,3,55,3
4,3,56,3
4,3,57,3
4,3,58,3
4,3,59,3
4,3,60,3
4,3,61,3
4,3,62,3
4,3,63,3
4,3,64,3
4,3,65,3
4,3,66,3
4,3,67,3
4,3,68,3
4,3,69,3
4,3,70,3
4,3,71,3
4,3,72,3
4,3,73,3
4,3,74,3
4,3,75,3
4,3,76,3
4,3,77,3
4,3,78,3
4,3,79,3
4,3,80,3
4,3,81,3
4,3,82,3
4,3,83,3
4,3,84,3
4,3,85,3
4,3,86,3
4,3,87,3
4,3,88,3
4,3,89,3
4,3,90,3
4,3,91,3
4,3,92,3
4,4,4,2
4,4,5,2
4,4,6,2
4,4,7,2
4,4,8,2
4,4,9,2
4,4,10,2
4,4,11,2
4,4,12,2
