Down,Distance,Yardline,EP
3,11,92,-1.12089
4,29,94,0
4,25,96,0
4,24,95,0
4,23,99,0
4,21,97,0
4,16,93,-2.50857
4,12,92,-2.33356
4,13,93,-2.48744
3,1,82,0.915428
4,5,86,-1.69755
4,11,98,-2.95152
4,2,83,-1.295
4,3,84,-1.36428
4,1,82,-0.0755707
2,27,88,0
1,19,81,0.69399
2,29,92,0
1,17,81,0.704024
1,15,81,0.773232
2,27,93,0
1,13,81,0.815143
2,20,91,-0.588903
2,15,86,-0.318763
2,16,88,-0.191255
2,16,89,-0.211071
3,27,92,0
1,7,81,1.22227
2,16,90,-0.331476
2,9,85,0.41206
1,4,81,1.27114
2,8,85,0.446206
2,14,91,-0.27562
1,2,81,1.17497
2,8,87,0.41486
2,4,83,0.948368
1,1,81,1.46618
2,4,84,0.830618
2,2,82,1.03395
3,34,95,0
1,7,84,0.879587
3,27,89,0
3,28,92,0
3,24,91,0
3,18,94,-1.57405
3,20,96,-1.82286
3,16,92,-1.40935
4,18,96,-2.34647
3,13,90,-1.1101
3,9,87,-0.61636
3,10,88,-0.712685
2,1,81,1.25357
3,8,88,-0.501116
3,11,91,-1.06835
3,4,84,0.401809
3,5,85,-0.154383
3,2,82,0.637122
4,29,93,0
4,24,94,0
4,21,96,0
4,23,98,0
1,3,84,1.22732
4,17,92,-2.28644
4,16,92,-2.30453
4,12,91,-1.95986
4,13,92,-2.25382
3,1,81,0.937923
4,5,85,-1.91346
4,11,99,-3.00879
4,2,82,-1.07335
4,1,81,-0.22142
2,27,87,0
1,19,80,0.463188
2,27,89,0
1,17,80,0.687652
1,15,80,0.8511
1,13,80,0.820113
2,20,88,-0.568482
2,23,93,0
2,17,87,-0.161946
2,20,90,-0.649555
2,17,88,-0.315655
2,14,86,-0.0719732
3,27,93,0
1,7,80,1.212
2,14,89,-0.192563
1,4,80,1.32455
2,13,89,-0.0353172
2,10,86,0.30314
2,14,90,-0.144579
1,2,80,1.09847
2,9,87,0.253397
2,8,86,0.495164
1,1,80,1.36969
2,2,81,1.07999
3,34,94,0
1,7,85,1.08706
3,27,88,0
3,28,91,0
3,25,90,0
3,24,90,0
3,18,90,-1.36256
3,18,91,-1.24615
3,18,93,-1.60966
3,16,91,-1.22639
3,20,95,-1.84533
3,9,85,-0.57551
4,18,99,-2.9472
3,13,89,-0.971174
3,9,86,-0.492574
3,10,87,-0.577603
2,1,80,1.30354
3,5,84,-0.119844
3,4,83,0.498909
3,11,90,-0.957844
3,8,87,-0.484777
3,2,81,0.589821
4,29,92,0
4,23,97,0
4,16,91,-1.81175
4,13,91,-1.73867
4,12,90,-2.17293
3,1,80,0.934735
4,5,84,-1.82305
4,11,92,-2.36928
4,2,81,-0.969164
4,1,80,-0.12347
2,30,89,0
1,19,79,0.592401
1,17,79,0.780908
2,24,87,0
1,15,79,0.733809
2,27,91,0
2,23,87,0
2,23,88,0
1,13,79,1.03436
2,20,89,-0.610893
2,23,92,0
3,30,94,0
1,9,79,1.47226
4,3,97,-1.81468
2,16,86,-0.0757548
2,22,92,0
2,14,85,0.0951127
1,7,79,1.53425
2,13,86,0.139722
2,14,87,-0.075246
1,4,79,1.42061
2,7,83,0.642804
2,4,81,0.9015
2,10,87,0.17473
1,1,79,1.51765
2,3,81,1.09902
2,4,82,0.890376
2,2,80,1.09849
3,34,93,0
1,7,86,1.11408
3,27,87,0
3,28,90,0
3,24,89,0
3,16,89,-1.153
3,18,92,-1.60799
3,16,90,-1.17588
4,18,98,-2.90584
3,13,88,-0.998187
3,10,86,-0.487242
2,2,79,1.07906
2,1,79,1.41238
3,8,86,-0.456475
3,4,82,0.348515
3,2,80,0.610998
3,11,89,-0.942168
3,5,83,-0.0937576
4,29,91,0
4,24,93,0
4,23,96,0
4,16,90,-2.1172
4,12,89,-2.23368
4,13,90,-2.22384
4,5,83,-1.73606
2,11,98,-0.560711
4,2,84,-0.816584
4,11,89,-2.25578
4,11,93,-2.4413
4,2,80,-0.967142
4,3,81,-0.897535
4,1,79,0.0619833
2,30,88,0
1,19,78,0.84295
1,17,78,0.548649
2,20,81,-0.363674
2,23,84,0
1,15,78,0.872925
2,27,90,0
1,13,78,1.09227
2,15,83,-0.102942
3,30,95,0
1,9,78,1.26031
2,13,82,0.0500298
1,7,78,1.4475
4,3,96,-1.58103
2,16,87,-0.0719572
2,9,80,0.601926
1,4,78,1.47778
2,8,83,0.579968
2,4,79,1.09861
1,1,78,1.38304
2,9,86,0.491688
2,3,80,1.1528
3,34,92,0
1,7,87,0.856888
3,27,86,0
1,17,98,-0.233005
3,28,89,0
3,26,89,0
3,25,88,0
3,24,88,0
3,20,90,-1.55859
3,13,85,-0.657168
3,20,93,-1.76897
3,13,87,-0.950792
3,9,84,-0.372961
3,10,85,-0.707097
2,1,78,1.41949
3,5,82,-0.00607476
3,8,85,-0.449757
3,4,81,0.456722
3,11,88,-0.86288
3,2,79,0.707577
1,3,86,1.15682
4,17,90,-2.20689
4,28,93,0
4,24,92,0
1,3,91,0.964458
4,28,94,0
4,17,89,-2.17609
4,16,89,-2.24095
4,13,89,-2.26847
4,12,88,-2.15329
